CAMPUS_UTILIZADO,SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,AREA,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,NOMBRE_ESCUELA,DESC_CIUDAD_ESCUELA,DESC_MUNICIPIO_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,IPP,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,V_PLDM,V_SOL_BSE,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,V_POSTULADOBTE,v_becadobte,BECABTE,DISCIPLINA,V_POSBCRE,BECA_BHP,V_POSBEM,V_BHP,V_BSE,v_anybeca,POST_ANYBECA,TIPO_BECA_F,V_BECABTE,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,V_PAA_MISSING
Monterrey,MTY,Mexicana,F,P5,IBQ,IBQ,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,97.91,1397.0,2023-10-23T00:00:00.000Z,0,0,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,P5,IIT,BIE,H13989,ITESM Campus Cumbres,Monterrey,Monterrey,Nuevo León,92.19,1410.0,2023-11-24T00:00:00.000Z,1,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Laguna,LAG,Mexicana,F,P5,IIT,IIS,H00166,ITESM Campus Laguna,Torreón,Torreón,Coahuila,94.33,,2023-09-27T00:00:00.000Z,1,1,Laguna,17.0,Base de datos,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,F,O5,SLD,LPS,H19021,ITESM Campus Valle Alto,Monterrey,Monterrey,Nuevo León,85.0,,2023-10-19T00:00:00.000Z,1,1,Monterrey,18.0,Solicitud,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Laguna,LAG,Mexicana,F,P5,IBQ,IAL,H00166,ITESM Campus Laguna,Torreón,Torreón,Coahuila,98.83,1414.0,2023-10-11T00:00:00.000Z,1,1,Laguna,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Guadalajara,GDA,Mexicana,M,P5,ICT,ITC,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,88.74,,2023-11-16T00:00:00.000Z,1,1,Guadalajara,18.0,Base de datos,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,F,P5,ESC,LDI,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,93.59,,2023-10-13T00:00:00.000Z,0,0,Monterrey,17.0,Base de datos,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,M,P5,ICT,ITD,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,89.56,,2023-10-26T00:00:00.000Z,0,0,Monterrey,17.0,Base de datos,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,M,P5,AMC,ARQ,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,82.19,,2023-12-11T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,ESC,ARQ,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,92.93,1301.0,2024-02-01T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,P5,ESC,ESC,H00229,ITESM Campus Eugenio Gza. Sada,Monterrey,Monterrey,Nuevo León,85.61,,2024-02-20T00:00:00.000Z,0,0,Monterrey,18.0,Solicitud,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,O5,SLD,MC,H00166,ITESM Campus Laguna,Torreón,Torreón,Coahuila,97.36,1456.0,2024-01-18T00:00:00.000Z,1,1,Laguna,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,P5,ICT,IRS,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,96.52,,2023-09-14T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,M,P5,IIT,BIE,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,94.25,1373.0,2023-09-28T00:00:00.000Z,1,1,Monterrey,18.0,Base de datos,50.0,0.0,1.0,0.1,0.1,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,P5,NEG,LDE,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,89.22,1342.0,2024-02-23T00:00:00.000Z,1,1,Monterrey,18.0,Solicitud,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,P5,ICT,ICT,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,89.0,,2023-10-26T00:00:00.000Z,1,1,Monterrey,18.0,Base de datos,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,NEG,LEM,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,95.41,1380.0,2023-09-14T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,P5,ESC,LDI,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,81.43,,2023-09-27T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,AMC,ARQ,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,90.76,,2024-02-12T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,46.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Sinaloa,SIN,Mexicana,M,P5,ICI,ICI,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,97.26,,2023-10-11T00:00:00.000Z,1,1,Sinaloa,18.0,Solicitud,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,F,P5,ESC,LTM,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,91.56,,2023-09-13T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,O5,NEG,BGB,H19021,ITESM Campus Valle Alto,Monterrey,Monterrey,Nuevo León,86.77,,2023-10-31T00:00:00.000Z,1,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,P5,ESC,ARQ,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,93.53,1513.0,2023-09-13T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,O5,IIT,IMD,H19021,ITESM Campus Valle Alto,Monterrey,Monterrey,Nuevo León,97.5,1446.0,2024-01-12T00:00:00.000Z,0,0,Monterrey,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Ciudad de México,CCM,Mexicana,F,O5,ICI,IDM,C00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,90.13,,2024-01-22T00:00:00.000Z,1,1,Ciudad de México,25.0,Solicitud,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,O5,SLD,MO,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,94.41,1090.0,2023-11-27T00:00:00.000Z,1,1,Saltillo,18.0,Marketing digital,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,F,P5,IIT,IIT,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,97.12,1252.0,2023-09-27T00:00:00.000Z,1,1,Sinaloa,17.0,Solicitud,45.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,M,P5,IIT,IIT,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,90.12,,2023-11-15T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,F,P5,AMC,BA,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,95.73,,2024-02-01T00:00:00.000Z,1,1,Monterrey,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,F,O5,SLD,MC,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,99.3,1323.0,2024-01-19T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,0
Monterrey,MTY,Mexicana,F,O5,CIS,LRI,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,89.48,,2023-10-10T00:00:00.000Z,1,1,Saltillo,17.0,Base de datos,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,NEG,NEG,H00156,ITESM Campus Zacatecas,Guadalupe,Guadalupe,Zacatecas,81.86,,2023-10-19T00:00:00.000Z,1,1,Zacatecas,17.0,Solicitud,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,O5,ESC,ESC,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,92.22,,2024-02-12T00:00:00.000Z,0,0,Sinaloa,18.0,Solicitud,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sinaloa,SIN,Mexicana,M,P5,NEG,LAE,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,92.93,1346.0,2023-11-15T00:00:00.000Z,1,1,Sinaloa,17.0,Solicitud,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Querétaro,QRO,Mexicana,F,O5,CIS,CIS,H00169,ITESM Campus Cuernavaca,Cuernavaca,Cuernavaca,Morelos,86.0,,2024-01-17T00:00:00.000Z,0,0,Cuernavaca,18.0,Base de datos,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,F,P5,ESC,LC,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,83.41,,2023-10-13T00:00:00.000Z,1,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,M,P5,IIT,IIS,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,89.96,1438.0,2023-10-12T00:00:00.000Z,1,1,Monterrey,18.0,Base de datos,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Guadalajara,GDA,Mexicana,F,P5,IIT,IMT,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,93.67,1221.0,2023-09-14T00:00:00.000Z,1,1,Guadalajara,18.0,Solicitud,27.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,P5,NEG,LAE,H00229,ITESM Campus Eugenio Gza. Sada,Monterrey,Monterrey,Nuevo León,87.0,,2023-10-13T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,F,P5,SLD,MC,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,90.36,1325.0,2024-01-19T00:00:00.000Z,1,1,Guadalajara,17.0,Base de datos,49.0,0.0,1.0,0.35,0.25,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,F,P5,CIS,CIS,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,97.9,1383.0,2023-12-12T00:00:00.000Z,0,0,Sinaloa,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,F,P5,NEG,NEG,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,87.43,,2023-11-09T00:00:00.000Z,1,1,Sinaloa,17.0,Solicitud,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Chihuahua,CHH,Mexicana,F,P5,IBQ,IBT,H00153,ITESM Campus Chihuahua,Chihuahua,Chihuahua,Chihuahua,86.97,1289.0,2024-01-03T00:00:00.000Z,1,1,Chihuahua,22.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,M,P5,NEG,NEG,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,88.03,,2023-12-12T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,SLD,MC,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,94.32,1435.0,2023-12-07T00:00:00.000Z,1,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,P5,CIS,CIS,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,95.03,,2023-11-24T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Puebla,PUE,Mexicana,F,P5,NEG,BGB,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,88.5,,2023-11-16T00:00:00.000Z,1,1,Puebla,22.0,Solicitud,50.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.0,1
Puebla,PUE,Mexicana,F,O5,CIS,LED,H00160,ITESM Campus Irapuato,Irapuato,Irapuato,Guanajuato,84.32,,2024-02-01T00:00:00.000Z,0,0,Irapuato,22.0,Solicitud,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,F,P5,IBQ,IBT,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,94.72,1302.0,2023-11-22T00:00:00.000Z,1,1,Guadalajara,18.0,Solicitud,44.0,0.0,1.0,0.35,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.35,0.25,0
Sinaloa,SIN,Mexicana,F,P5,NEG,LIN,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,90.96,1142.0,2023-10-11T00:00:00.000Z,1,1,Sinaloa,17.0,Solicitud,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Guadalajara,GDA,Mexicana,F,O5,ESC,LDI,H14074,ITESM Campus Morelia,Morelia,Morelia,Michoacán,97.7,1400.0,2024-01-24T00:00:00.000Z,1,1,Morelia,17.0,Solicitud,44.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Liderazgo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,P5,NEG,NEG,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,86.83,,2023-11-24T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad Juárez,CDJ,Mexicana,M,P5,IIT,IMT,H00154,ITESM Campus Ciudad Juárez,Juárez,Juárez,Chihuahua,98.03,1392.0,2023-10-10T00:00:00.000Z,1,1,Ciudad Juárez,18.0,Base de datos,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,M,P5,CIS,CIS,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,87.1,,2023-09-27T00:00:00.000Z,1,1,Sinaloa,18.0,Solicitud,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,F,P5,IBQ,IBT,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,95.13,1254.0,2023-09-18T00:00:00.000Z,1,1,Querétaro,18.0,Base de datos,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,M,P5,IIT,IIT,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,96.3,1416.0,2023-09-27T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,O5,SLD,MC,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,92.8,1369.0,2023-12-07T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,M,P5,ICT,IRS,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,84.2,,2023-10-19T00:00:00.000Z,1,1,Sinaloa,18.0,Base de datos,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,CIS,LRI,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,94.76,1404.0,2023-09-28T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,F,O5,NEG,LIT,H19021,ITESM Campus Valle Alto,Monterrey,Monterrey,Nuevo León,91.9,,2023-09-13T00:00:00.000Z,1,1,Monterrey,18.0,Base de datos,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,P5,IBQ,IBT,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,86.86,,2023-10-10T00:00:00.000Z,1,1,Monterrey,17.0,Solicitud,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,F,P5,ESC,ESC,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,86.48,,2023-12-15T00:00:00.000Z,1,1,Monterrey,18.0,Solicitud,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.9,0.0,1.0,0.0,1.0,1.0,Hijo de Profesor,0.0,1.0,0.9,0.0,1
Monterrey,MTY,Mexicana,F,P5,NEG,LAF,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,87.12,,2024-02-14T00:00:00.000Z,1,1,Monterrey,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sinaloa,SIN,Mexicana,F,P5,ESC,ESC,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,88.3,,2023-09-27T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,F,O5,IIT,IIT,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,95.43,,2023-10-26T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
