SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,BECABTE,DISCIPLINA,V_BHP,POST_ANYBECA,TIPO_BECA_F,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,ESTADO_BSE,ESTADO_BTE
HER,Mexicana,M,P5,NEG,H00174,Sonora,85.1,0,2023-10-27T00:00:00.000Z,1,Sonora Norte,18.0,Solicitud,41.0,0.0,0.0,0.0,0.5,Liderazgo,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,2.0
CCM,Mexicana,F,P5,ARQ,H00165,Ciudad de México,84.86,0,2023-10-11T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,21.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SAL,Mexicana,M,P5,NEG,H00150,Coahuila,83.79,0,2023-12-12T00:00:00.000Z,0,Saltillo,17.0,Solicitud,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,BIE,H13989,Nuevo León,89.96,0,2024-02-06T00:00:00.000Z,1,Monterrey,17.0,Solicitud,35.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,LAD,H00229,Nuevo León,84.43,0,2023-11-16T00:00:00.000Z,0,Monterrey,18.0,Base de datos,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,ESC,H00168,Estado de México,90.63,1398,2023-10-24T00:00:00.000Z,1,Estado de México,17.0,Solicitud,50.0,0.1,0.1,1.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.1,0.1,2.0,0.0
MTY,Mexicana,F,O5,IBT,H04128,Aguascalientes,93.77,1361,2023-12-08T00:00:00.000Z,1,Aguascalientes,17.0,Base de datos,41.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
LEO,Mexicana,F,P5,NEG,H00162,Guanajuato,84.24,0,2023-09-27T00:00:00.000Z,1,León,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,MC,H00160,Guanajuato,95.06,1400,2024-01-18T00:00:00.000Z,1,Irapuato,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,IIT,H00150,Coahuila,96.07,1295,2023-10-10T00:00:00.000Z,1,Saltillo,18.0,Base de datos,22.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,LEM,H00165,Ciudad de México,85.2,0,2023-11-21T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,38.0,0.25,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.25,2.0,0.0
CCM,Mexicana,F,P5,LNB,H00165,Ciudad de México,90.22,0,2023-12-04T00:00:00.000Z,1,Ciudad de México,17.0,Base de datos,35.0,0.25,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.25,2.0,0.0
PUE,Mexicana,F,O5,LAF,H00165,Ciudad de México,96.6,1334,2023-10-16T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,41.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,CIS,H00168,Estado de México,88.45,0,2023-10-11T00:00:00.000Z,0,Estado de México,17.0,Base de datos,30.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,IM,H00168,Estado de México,93.36,1363,2023-10-19T00:00:00.000Z,1,Estado de México,17.0,Base de datos,36.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,AMC,H00165,Ciudad de México,92.87,1349,2023-10-12T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,M,P5,ITC,H00169,Morelos,95.73,1334,2024-01-18T00:00:00.000Z,1,Cuernavaca,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,LPE,H00165,Ciudad de México,82.9,0,2024-01-08T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IQ,H00168,Estado de México,92.66,0,2023-10-09T00:00:00.000Z,1,Estado de México,17.0,Base de datos,30.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,P5,LIT,H13819,Ciudad de México,90.26,0,2024-02-20T00:00:00.000Z,1,Santa Fe,18.0,Base de datos,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,LRI,H00155,Tamaulipas,82.58,0,2024-01-09T00:00:00.000Z,1,Tampico,17.0,Base de datos,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,ARQ,H00168,Estado de México,92.2,1111,2023-12-11T00:00:00.000Z,1,Estado de México,18.0,Base de datos,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,NEG,H00177,Jalisco,88.58,0,2023-10-12T00:00:00.000Z,1,Guadalajara,18.0,Base de datos,27.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
LAG,Mexicana,M,P5,IM,H00166,Coahuila,90.4,1359,2023-10-25T00:00:00.000Z,1,Laguna,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,P5,ITC,H13819,Ciudad de México,86.6,0,2023-11-18T00:00:00.000Z,1,Santa Fe,17.0,Base de datos,16.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,LDI,H00158,Querétaro,93.25,1190,2023-10-06T00:00:00.000Z,1,Querétaro,18.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LDI,H00165,Ciudad de México,95.54,1221,2023-11-09T00:00:00.000Z,1,Ciudad de México,17.0,Base de datos,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,P5,IIT,H13819,Ciudad de México,89.38,0,2023-11-18T00:00:00.000Z,1,Santa Fe,17.0,Base de datos,42.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,M,P5,LAD,H00169,Morelos,87.0,0,2024-01-16T00:00:00.000Z,1,Cuernavaca,17.0,Base de datos,18.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,NEG,H00168,Estado de México,87.2,0,2023-10-09T00:00:00.000Z,1,Estado de México,17.0,Base de datos,19.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,F,P5,NEG,H00159,San Luis Potosí,98.19,1379,2023-09-18T00:00:00.000Z,1,San Luis Potosí,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Argentina,F,P5,LC,H13819,Ciudad de México,84.09,0,2024-02-09T00:00:00.000Z,0,Santa Fe,18.0,Solicitud,42.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,LAF,H00168,Estado de México,85.06,0,2023-12-13T00:00:00.000Z,1,Estado de México,17.0,Base de datos,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,LPS,H13819,Ciudad de México,87.86,0,2023-11-30T00:00:00.000Z,1,Santa Fe,17.0,Base de datos,20.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
PUE,Mexicana,F,O5,ARQ,H00169,Morelos,83.5,0,2023-10-26T00:00:00.000Z,1,Cuernavaca,17.0,Base de datos,17.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,NEG,H00168,Estado de México,84.03,0,2023-10-30T00:00:00.000Z,0,Estado de México,18.0,Base de datos,17.0,0.0,0.0,0.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
CSF,Mexicana,F,P5,ARQ,H13819,Ciudad de México,88.73,0,2023-10-09T00:00:00.000Z,1,Santa Fe,18.0,Solicitud,37.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,LED,H00168,Estado de México,88.1,0,2024-01-25T00:00:00.000Z,0,Estado de México,17.0,Base de datos,31.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,IM,H00229,Nuevo León,90.38,1242,2023-11-16T00:00:00.000Z,1,Monterrey,17.0,Base de datos,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IIT,H00168,Estado de México,91.43,1282,2023-10-23T00:00:00.000Z,1,Estado de México,18.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
PUE,Mexicana,M,P5,CIS,H15903,Puebla,82.0,0,2023-10-26T00:00:00.000Z,1,Puebla,17.0,Solicitud,16.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,LPS,H00169,Morelos,89.58,0,2024-02-14T00:00:00.000Z,0,Cuernavaca,18.0,Base de datos,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IAG,H00229,Nuevo León,84.03,0,2024-01-09T00:00:00.000Z,0,Monterrey,17.0,Base de datos,21.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,O5,CIS,H00177,Jalisco,81.416,0,2023-12-05T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
AGS,Mexicana,F,O5,CPF,H00156,Zacatecas,95.26,1380,2023-10-02T00:00:00.000Z,1,Zacatecas,17.0,Base de datos,26.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,NEG,H14074,Michoacán,91.43,1195,2023-11-09T00:00:00.000Z,1,Morelia,17.0,Solicitud,20.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,ICT,H00168,Estado de México,87.56,0,2023-10-05T00:00:00.000Z,1,Estado de México,17.0,Base de datos,20.0,0.25,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.25,2.0,0.0
CCM,Mexicana,F,P5,ARQ,H00165,Ciudad de México,83.94,0,2023-11-09T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,P5,ARQ,H13819,Ciudad de México,91.0,0,2023-10-04T00:00:00.000Z,0,Santa Fe,17.0,Solicitud,10.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,LAF,H00168,Estado de México,85.26,0,2024-01-02T00:00:00.000Z,1,Estado de México,17.0,Solicitud,23.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
AGS,Mexicana,F,P5,LDI,H04128,Aguascalientes,92.66,1218,2023-10-19T00:00:00.000Z,1,Aguascalientes,17.0,Solicitud,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,LAF,H00165,Ciudad de México,82.24,0,2023-10-11T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,14.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,IBT,H00158,Querétaro,94.6,1385,2023-11-09T00:00:00.000Z,1,Querétaro,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TAM,Mexicana,F,P5,IMT,H00155,Tamaulipas,89.66,0,2023-09-18T00:00:00.000Z,1,Tampico,17.0,Solicitud,11.0,0.25,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.25,2.0,0.0
CCM,Mexicana,F,P5,NEG,H00165,Ciudad de México,84.76,0,2023-11-09T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,48.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,IRS,H00168,Estado de México,94.3,1379,2023-09-13T00:00:00.000Z,1,Estado de México,17.0,Base de datos,34.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,O5,CPF,H00156,Zacatecas,82.44,0,2024-01-24T00:00:00.000Z,1,Zacatecas,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
CCM,Mexicana,F,P5,ESC,H00165,Ciudad de México,90.93,1305,2023-12-04T00:00:00.000Z,0,Ciudad de México,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LDI,H00165,Ciudad de México,90.72,0,2023-12-02T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TAM,Mexicana,F,P5,IQ,H00155,Tamaulipas,96.93,1438,2023-10-16T00:00:00.000Z,1,Tampico,17.0,Base de datos,36.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LEC,H00165,Ciudad de México,88.43,0,2023-10-27T00:00:00.000Z,1,Ciudad de México,17.0,Base de datos,10.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,IQ,H13989,Nuevo León,92.96,1263,2024-02-26T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LPS,H00165,Ciudad de México,90.83,1275,2023-12-13T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,24.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,BME,H00165,Ciudad de México,94.5,0,2023-11-09T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,NEG,H00177,Jalisco,88.83,0,2023-10-25T00:00:00.000Z,1,Guadalajara,17.0,Solicitud,20.0,0.35,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.35,0.25,2.0,0.0
TOL,Mexicana,F,P5,LAE,H00163,Estado de México,87.62,0,2024-02-02T00:00:00.000Z,1,Toluca,17.0,Base de datos,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,IMD,H14074,Michoacán,92.83,0,2023-10-19T00:00:00.000Z,1,Morelia,17.0,Base de datos,40.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,IDM,H00165,Ciudad de México,93.76,0,2023-10-12T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,40.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,NEG,H00177,Jalisco,95.8,1220,2023-09-28T00:00:00.000Z,1,Guadalajara,18.0,Solicitud,43.0,0.1,0.1,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.1,0.1,2.0,0.0
MTY,Mexicana,F,P5,LAD,H13990,Nuevo León,84.53,0,2023-11-27T00:00:00.000Z,1,Monterrey,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,O5,IC,H13819,Ciudad de México,88.03,0,2024-02-20T00:00:00.000Z,0,Santa Fe,17.0,Base de datos,21.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,F,P5,IBT,H00169,Morelos,91.85,0,2023-10-23T00:00:00.000Z,0,Cuernavaca,18.0,Solicitud,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,ARQ,H00168,Estado de México,84.96,0,2024-01-29T00:00:00.000Z,1,Estado de México,17.0,Base de datos,28.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,LC,H00165,Ciudad de México,86.45,0,2023-11-24T00:00:00.000Z,0,Ciudad de México,18.0,Solicitud,42.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,MC,H00165,Ciudad de México,98.19,1516,2023-12-13T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,INA,H00168,Estado de México,84.2,0,2023-10-19T00:00:00.000Z,1,Estado de México,17.0,Solicitud,9.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,LDI,H14074,Michoacán,96.41,1331,2023-12-02T00:00:00.000Z,1,Morelia,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
GDA,Mexicana,M,O5,LPS,H00158,Querétaro,96.33,1306,2023-11-22T00:00:00.000Z,1,Querétaro,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,IBT,H00177,Jalisco,91.1,1255,2024-02-19T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,28.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,ICT,H13989,Nuevo León,93.48,1369,2023-10-16T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.25,0.25,1.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.25,2.0,0.0
CCM,Mexicana,M,P5,IM,H00165,Ciudad de México,84.16,1053,2023-12-04T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,18.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,LTP,H15903,Puebla,89.61,0,2023-10-16T00:00:00.000Z,0,Puebla,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,P5,IIT,H00177,Jalisco,89.63,0,2023-09-28T00:00:00.000Z,1,Guadalajara,18.0,Base de datos,31.0,0.15,0.15,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
HER,Mexicana,M,P5,IIT,H00174,Sonora,80.62,0,2024-01-29T00:00:00.000Z,1,Sonora Norte,18.0,Solicitud,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,IIT,H00229,Nuevo León,92.6,1222,2023-10-13T00:00:00.000Z,1,Monterrey,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,AMC,H00150,Coahuila,89.17,0,2023-10-10T00:00:00.000Z,0,Saltillo,18.0,Solicitud,40.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
CCM,Mexicana,F,P5,MO,H00165,Ciudad de México,88.6,0,2023-10-26T00:00:00.000Z,1,Ciudad de México,17.0,Base de datos,9.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LPS,H13917,Nuevo León,86.56,0,2023-12-05T00:00:00.000Z,1,Monterrey,18.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,LEC,H00165,Ciudad de México,93.2,1446,2023-11-09T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,IRS,H00165,Ciudad de México,86.9,0,2023-10-11T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,43.0,0.2,0.2,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.2,0.2,2.0,0.0
MTY,Mexicana,M,P5,NEG,H13990,Nuevo León,79.4,0,2023-12-04T00:00:00.000Z,1,Monterrey,18.0,Solicitud,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
HGO,Mexicana,F,P5,IIT,H00167,Hidalgo,90.5,1267,2023-11-08T00:00:00.000Z,0,Hidalgo,18.0,Base de datos,31.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,O5,LAE,H00168,Estado de México,83.66,0,2023-10-04T00:00:00.000Z,1,Estado de México,17.0,Marketing digital,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,IDM,H00158,Querétaro,94.9,1428,2023-10-20T00:00:00.000Z,1,Querétaro,19.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,MC,H13990,Nuevo León,91.73,1326,2024-01-19T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,LIN,H00168,Estado de México,88.23,0,2024-01-02T00:00:00.000Z,1,Estado de México,17.0,Marketing digital,13.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,P5,ITC,H13819,Ciudad de México,85.03,0,2024-01-19T00:00:00.000Z,1,Santa Fe,18.0,Solicitud,39.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,LDO,H00168,Estado de México,93.23,0,2024-02-19T00:00:00.000Z,0,Estado de México,17.0,Base de datos,24.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,AMC,H00165,Ciudad de México,91.5,1254,2023-11-09T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,37.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,ESC,H00168,Estado de México,91.9,0,2023-10-19T00:00:00.000Z,1,Estado de México,17.0,Solicitud,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,LAF,H00165,Ciudad de México,82.5,0,2023-12-04T00:00:00.000Z,0,Ciudad de México,18.0,Solicitud,39.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
LAG,Mexicana,F,P5,NEG,H00166,Coahuila,93.9,1331,2023-10-25T00:00:00.000Z,1,Laguna,17.0,Base de datos,38.0,0.0,0.0,1.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
GDA,Mexicana,F,P5,IIS,H00177,Jalisco,88.03,0,2023-10-12T00:00:00.000Z,1,Guadalajara,17.0,Solicitud,37.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IQ,H13917,Nuevo León,87.0,0,2023-10-26T00:00:00.000Z,1,Monterrey,18.0,Base de datos,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
